x_m,y_m
4.926000,5.704000
4.976000,5.704000
5.026000,5.704000
5.076000,5.704000
5.126000,5.704000
5.176000,5.704000
5.226000,5.704000
5.276000,5.704000
5.326000,5.704000
5.376000,5.704000
5.426000,5.704000
5.476000,5.704000
5.526000,5.704000
5.576000,5.704000
5.626000,5.704000
5.676000,5.704000
5.726000,5.704000
5.776000,5.704000
5.826000,5.704000
5.876000,5.704000
5.926000,5.704000
5.976000,5.704000
6.026000,5.704000
6.076000,5.704000
6.126000,5.704000
6.176000,5.704000
6.226000,5.704000
6.276000,5.704000
6.326000,5.704000
6.376000,5.704000
6.426000,5.704000
6.476000,5.704000
6.526000,5.704000
6.576000,5.704000
6.626000,5.704000
6.676000,5.704000
6.726000,5.704000
6.776000,5.704000
6.826000,5.704000
6.876000,5.704000
6.926000,5.704000
6.976000,5.704000
7.026000,5.704000
7.076000,5.704000
7.126000,5.704000
7.176000,5.704000
7.226000,5.704000
7.276000,5.704000
7.326000,5.704000
7.376000,5.704000
7.426000,5.704000
7.476000,5.704000
7.526000,5.704000
7.576000,5.704000
7.626000,5.704000
7.676000,5.704000
7.726000,5.704000
7.776000,5.704000
7.826000,5.704000
7.876000,5.704000
7.926000,5.704000
7.976000,5.704000
8.026000,5.704000
8.076000,5.704000
8.126000,5.704000
8.176000,5.704000
8.226000,5.704000
8.276000,5.704000
8.326000,5.704000
8.376000,5.704000
8.426000,5.704000
8.476000,5.704000
8.526000,5.704000
8.576000,5.704000
8.626000,5.704000
8.676000,5.704000
8.726000,5.704000
8.776000,5.704000
8.826000,5.704000
8.876000,5.704000
8.926000,5.704000
8.976000,5.704000
9.026000,5.704000
9.076000,5.704000
9.126000,5.704000
9.176000,5.704000
9.226000,5.704000
9.276000,5.704000
9.326000,5.704000
9.376000,5.704000
9.426000,5.704000
9.476000,5.704000
9.526000,5.704000
9.576000,5.704000
9.626000,5.704000
9.676000,5.704000
9.726000,5.704000
9.776000,5.704000
9.826000,5.704000
9.876000,5.704000
9.926000,5.704000
9.976000,5.704000
10.026000,5.704000
10.076000,5.704000
10.126000,5.704000
10.176000,5.704000
10.226000,5.704000
10.276000,5.704000
10.326000,5.704000
10.376000,5.704000
10.426000,5.704000
10.476000,5.704000
10.526000,5.704000
10.576000,5.704000
10.626000,5.704000
10.676000,5.704000
10.726000,5.704000
10.776000,5.704000
10.826000,5.704000
10.876000,5.704000
10.926000,5.704000
10.976000,5.704000
11.026000,5.704000
11.076000,5.704000
11.126000,5.704000
11.176000,5.704000
11.226000,5.704000
11.276000,5.704000
11.326000,5.704000
11.376000,5.704000
11.426000,5.704000
11.476000,5.704000
11.526000,5.704000
11.576000,5.704000
11.626000,5.704000
11.676000,5.704000
11.726000,5.704000
11.776000,5.704000
11.826000,5.704000
11.876000,5.704000
11.926000,5.704000
11.976000,5.704000
12.026000,5.704000
12.076000,5.704000
